compound_id,standard_inchi_key,compound_name,synonym,target_id,target_pref_name,gene_names,wildtype_or_mutant,mutation_info,pubmed_id,standard_type,standard_relation,standard_value,standard_units,activity_comment,ep_action_mode,assay_format,assaytype,assay_subtype,inhibitor_type,detection_tech,assay_cell_line,compound_concentration_value,compound_concentration_value_unit,substrate_type,substrate_relation,substrate_value,substrate_units,assay_description,title,journal,doc_type,annotation_comments
CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,MITOXANTRONE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL402090,KLAPRIKTPASOCO-GXTWGEPZSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18468895,IC50,=,1800,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of serotonin uptake at human SERT expressed in HEK293 cells,Studies on a series of milnacipran analogs containing a heteroaromatic group as potent norepinephrine and serotonin transporter inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL398009,KLBBBQNCHMPXRI-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,17446076,KI,=,706000,NM,,"",cell_based,"","","","",,,,,,,,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,"Synthesis, inhibition and binding of simple non-nitrogen inhibitors of monoamine transporters.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL398009,KLBBBQNCHMPXRI-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,17446076,KI,,,,Not Determined,"",cell_based,"","","","",,,,,,,,Inhibition of [3H]SER uptake in human SERT expressed in COS1 cell membrane,"Synthesis, inhibition and binding of simple non-nitrogen inhibitors of monoamine transporters.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL479,KLBQZWRITKRQQV-UHFFFAOYSA-N,THIORIDAZINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,=,751,NM,,"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL479,KLBQZWRITKRQQV-UHFFFAOYSA-N,THIORIDAZINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,=,399,NM,,"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL40415,KLDSCOWYMZLTGO-SNAWJCMRSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,11931612,PKD,=,7.14,,,"",cell_based,"","","","",,,,,,,,Inhibition of [125I]RTI-55 binding to human SERT in clonal cells,GBR compounds and mepyramines as cocaine abuse therapeutics: chemometric studies on selectivity using grid independent descriptors (GRIND).,J. Med. Chem.,PUBLICATION,
CHEMBL3217167,KLHMHYDSNNINBR-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,21823597,IC50,=,12,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]impiramine from human serotonin transporter membrane expressed in HEK293 cells,Design and synthesis of novel Arylpiperazine derivatives containing the imidazole core targeting 5-HT(2A) receptor and 5-HT transporter.,J. Med. Chem.,PUBLICATION,
CHEMBL511695,KLRJYPAUNJPVOA-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18557608,INHIBITION,=,0,%,,"",cell_based,"","","","",JAR,,,,,,,Inhibition of 5HT uptake at human SERT expressed in human JAR cells at 1000 nM,Structure-activity relationships of the cycloalkanol ethylamine scaffold: discovery of selective norepinephrine reuptake inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL337020,KLRMDPMJYLBCKY-IJXZTRCJSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,12213054,KI,=,600,NM,,"","","","","","",,,,,,,,Inhibition of [125I]- RTI -55 binding at the Serotonin transporter sites on HEK-hSERT cells,Benzo- and cyclohexanomazindol analogues as potential inhibitors of the cocaine binding site at the dopamine transporter.,J. Med. Chem.,PUBLICATION,
CHEMBL2030635,KLUCWWVQVUXBSE-UHFFFAOYSA-N,N-(2-PHENYLETHYL)PYRROLIDINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,22607684,KI,>,10000,NM,,"","","","","","",,,,,,,,Inhibition of SERT,7-Azabicyclo[2.2.1]heptane as a scaffold for the development of selective sigma-2 (s(2)) receptor ligands.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL2037430,KLXKCCCIYMYATJ-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,22520153,KI,=,1184,NM,,"","","","","","",,,,,,,,Displacement of [3H]Citalopram from human SERT by liquid scintillation counting,Benzothiazoles as probes for the 5HT(1A) receptor and the serotonin transporter (SERT): A search for new dual-acting agents as potential antidepressants.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL2332389,KMLBRIUEBQEFIQ-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,23385211,IC50,=,4800,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human SERT expressed in HEK293-MSR cells by 5-HT uptake assay,Basic N-interlinked imipramines show apoptotic activity against malignant cells including Burkitt's lymphoma.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL604063,KMLCAXOEHCQJRO-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19932965,KI,=,17,NM,,"","","","","","",,,,,,,,Displacement of labeled paroxetine from 5-HT transporter,Synthesis and structure-activity relationship of novel lactam-fused chroman derivatives having dual affinity at the 5-HT(1A) receptor and the serotonin transporter.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL486237,KMLPWAMYQIJTNH-QUCCMNQESA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18550369,IC50,>,10000,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of serotonin uptake at human SERT in human HEK293 cells,"Discovery of a potent, selective, and less flexible selective norepinephrine reuptake inhibitor (sNRI).",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1818448,KMNJYBBPXRFSBY-IAGOWNOFSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,21550808,KI,=,0.1,NM,,"","","","","","",,,,,,,,Displacement of [3H]citalopram from human recombinant SERT scintillation proximity assay,"1-Heteroaryl-6-(3,4-dichlorophenyl)-3-azabicyclo[4.1.0]heptane: Further insights into a class of triple re-uptake inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL1518,KNAHARQHSZJURB-UHFFFAOYSA-N,PROPYLTHIOURACIL,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1518,KNAHARQHSZJURB-UHFFFAOYSA-N,PROPYLTHIOURACIL,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL2206531,KNAQCUBNCHCAPI-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,23084899,KI,=,530,NM,,"","","","","","",,,,,,,,Inhibition of SERT,4-Phenyl tetrahydroisoquinolines as dual norepinephrine and dopamine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL2432046,KNBHNNRMMAKKFI-SEDVZXITSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,23981939,KI,=,71,NM,,"",cell_based,"","","","",,,,,,,,Displacement of [3H]-citalopram from human SERT expressed in HEK cell membranes,"N-substituted 8-aminopentacyclo[5.4.0.0(2,6).0(3,10).0(5,9)]undecanes as s receptor ligands with potential neuroprotective effects.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL2047566,KNEXRPBWIYIHRH-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,22608762,INHIBITION,=,74,%,,"",cell_based,"","","","",CHO,,,,,,,Inhibition of [3H]serotonin uptake at human SERT expressed in CHO cells at 10 uM after 10 min by scintillation counting,Synthesis and antidepressant activity of arylalkanol-piperidine derivatives as triple reuptake inhibitors.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL565,KNHUKKLJHYUCFP-UHFFFAOYSA-N,CLOFIBRATE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL565,KNHUKKLJHYUCFP-UHFFFAOYSA-N,CLOFIBRATE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL445747,KNMQSIXWQIRNCP-NDXYWBNTSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19284718,KI,=,5441,NM,,"","","","","","",,,,,,,,Displacement of [3H]citalopram from SERT,Selective 5-hydroxytryptamine 2C receptor agonists derived from the lead compound tranylcypromine: identification of drugs with antidepressant-like action.,J. Med. Chem.,PUBLICATION,
CHEMBL461330,KNRWBQQXTOGVJT-OAHLLOKOSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18951020,INHIBITION,=,10,%,,"",cell_based,"","","","",,,,,,,,Inhibition of serotonin uptake at human SERT expressed in JAR cells at 1 uM,"Synthesis and activity of novel 1- or 3-(3-amino-1-phenyl propyl)-1,3-dihydro-2H-benzimidazol-2-ones as selective norepinephrine reuptake inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3126976,KNSNLGZARQKZRO-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,24507922,IC50,>,1000,NM,,"","","","","","",,,,,,,,Inhibition of human SERT,Discovery of a cyclopentylamine as an orally active dual NK1 receptor antagonist-serotonin reuptake transporter inhibitor.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL370063,KNTQYVICAJIRLP-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,16137883,ACTIVITY,=,9,%,,"","","","","","",,,,,,,,Percentage displacement of [3H]citalopram radioligand from serotonin transporter at concentration of 100 nM,"1-Aryl-3,4-dihydro-1H-quinolin-2-one derivatives, novel and selective norepinephrine reuptake inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL370063,KNTQYVICAJIRLP-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,16137883,KI,>,100,NM,,"","","","","","",,,,,,,,Inhibition of monoamine reuptake at serotonin transporter,"1-Aryl-3,4-dihydro-1H-quinolin-2-one derivatives, novel and selective norepinephrine reuptake inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL199053,KOGVQIODXLTVAN-OLZOCXBDSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,16162005,KI,=,6.5,NM,,"","","","","","",,,,,,,,Binding inhibition towards human serotonin transporter,Conformationally restricted homotryptamines. 2. Indole cyclopropylmethylamines as selective serotonin reuptake inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL2012114,KOKBPPDCKPRXAM-OXOOOYADSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,22398259,IC50,=,556,NM,,"","","","","","",,,,,,,,Displacement of [3H]citalopram from human serotonin transporter,Synthesis and structure-activity relationship studies of 3-biaryl-8-oxabicyclo[3.2.1]octane-2-carboxylic acid methyl esters.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL2012114,KOKBPPDCKPRXAM-OXOOOYADSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,22398259,INHIBITION,,,,Dose-dependent effect,"","","","","","",,,,,,,,Displacement of [3H]citalopram from human serotonin transporter,Synthesis and structure-activity relationship studies of 3-biaryl-8-oxabicyclo[3.2.1]octane-2-carboxylic acid methyl esters.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL2012115,KOKBPPDCKPRXAM-RGODHZJXSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,22398259,IC50,>,1000,NM,,"","","","","","",,,,,,,,Displacement of [3H]citalopram from human serotonin transporter,Synthesis and structure-activity relationship studies of 3-biaryl-8-oxabicyclo[3.2.1]octane-2-carboxylic acid methyl esters.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL2012115,KOKBPPDCKPRXAM-RGODHZJXSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,22398259,INHIBITION,,,,Dose-dependent effect,"","","","","","",,,,,,,,Displacement of [3H]citalopram from human serotonin transporter,Synthesis and structure-activity relationship studies of 3-biaryl-8-oxabicyclo[3.2.1]octane-2-carboxylic acid methyl esters.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL2012113,KOKBPPDCKPRXAM-UURUTEADSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,22398259,IC50,>,1000,NM,,"","","","","","",,,,,,,,Displacement of [3H]citalopram from human serotonin transporter,Synthesis and structure-activity relationship studies of 3-biaryl-8-oxabicyclo[3.2.1]octane-2-carboxylic acid methyl esters.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL2012113,KOKBPPDCKPRXAM-UURUTEADSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,22398259,INHIBITION,,,,Dose-dependent effect,"","","","","","",,,,,,,,Displacement of [3H]citalopram from human serotonin transporter,Synthesis and structure-activity relationship studies of 3-biaryl-8-oxabicyclo[3.2.1]octane-2-carboxylic acid methyl esters.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL328631,KOMMMRWKUHRBSF-NMDKTAKLSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,15125959,KI,=,5.4,NM,,"","","","","","",,,,,,,,In vitro binding affinity towards human serotonin transporter,"Synthesis of 3a,4-dihydro-3H-[1]benzopyrano[4,3-c]isoxazoles, displaying combined 5-HT uptake inhibiting and alpha2-adrenoceptor antagonistic activities. Part 2: Further exploration on the cinnamyl moiety.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1813307,KOMUTRYSVZSJSV-LSDHHAIUSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,21739935,IC50,=,724.44,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of serotonin reuptake at SERT expressed in HEK293 cells,Synthesis and pharmacological characterization of bicyclic triple reuptake inhibitor 3-aryl octahydrocyclopenta[c]pyrrole analogues.,J. Med. Chem.,PUBLICATION,
CHEMBL1171391,KOPIUBJLSUXFHC-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,20570146,KI,=,12.59,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]-Citalopram from SERT expressed in HEK293 cells by scintillation proximity assay,2-Substituted N-aryl piperazines as novel triple reuptake inhibitors for the treatment of depression.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3613642,KORKKQLDGMHNKO-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,26235950,INHIBITION,=,6,%,,"","","","","","",,,,,,,,Binding affinity to human 5-HT transporter assessed as inhibition of control specific binding at 10 uM,Identification of orally-bioavailable antagonists of the TRPV4 ion-channel.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3613155,KPCRSRJGGIXJEI-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,26337019,RATIO,=,0.8,,,"",cell_based,"","","","",,,,,,,,Inhibition of human SERT expressed in HEK293 cells assessed as reduction of serotonin reuptake using [3H]-SERT at 1 uM after 15 mins by liquid scintillation counting relative to venlafaxine HCl,Design and synthesis of 4-benzylpiperidine carboxamides as dual serotonin and norepinephrine reuptake inhibitors.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL150932,KPDJDJHGSVDTMY-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19359175,IC50,=,15,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]5-HT uptake at human 5HTT expressed in HEK293 cells,"4-Piperidines and 3-pyrrolidines as dual serotonin and noradrenaline reuptake inhibitors: design, synthesis and structure-activity relationships.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL425589,KPESCGPEZLRTMM-WLHGVMLRSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,16497500,KI,=,0.48,NM,,"","","","","","",,,,,,,,Displacement of [3H]citalopram from SERT,N-Alkyl-N-arylmethylpiperidin-4-amines: novel dual inhibitors of serotonin and norepinephrine reuptake.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1065,KPJZHOPZRAFDTN-ZRGWGRIASA-N,METHYSERGIDE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1065,KPJZHOPZRAFDTN-ZRGWGRIASA-N,METHYSERGIDE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL2314218,KPKLDBBNSFWOFA-KIWWSDKQSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,23265880,KI,=,0.013,NM,,"","","","","","",,,,,,,,Binding affinity to SERT (unknown origin),"A new single-photon emission computed tomography (SPECT) imaging agent for serotonin transporters: [(125)I]Flip-IDAM, (2-((2-((dimethylamino)methyl)-4-iodophenyl)thio)phenyl)methanol.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL23034,KPKLDBBNSFWOFA-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,12361398,KI,=,840,NM,,"",cell_based,"","","","",LLC-PK1,,,,,,,In vitro binding affinity in LLC-PK1 cells by Norepinephrine transporter binding assay by using [125I]-IPT as a radioligand,"New PET imaging agent for the serotonin transporter: [(18)F]ACF (2-[(2-amino-4-chloro-5-fluorophenyl)thio]-N,N-dimethyl-benzenmethanamine).",J. Med. Chem.,PUBLICATION,
CHEMBL23034,KPKLDBBNSFWOFA-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,15456270,KI,=,0.01,NM,,"",cell_based,"","","","",,,,,,,,Binding affinity for serotonin transporter expressed in LCK PK1 cells,2-(2-(dimethylaminomethyl)phenoxy)-5-iodophenylamine: an improved serotonin transporter imaging agent.,J. Med. Chem.,PUBLICATION,
CHEMBL23034,KPKLDBBNSFWOFA-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,15801845,KI,=,1.07,NM,,"",cell_based,"","","","",HEK293,,,,,,,In vitro displacement of [3H]paroxetine from human serotonin transporter expressed in HEK293 cells,"Fluorinated diaryl sulfides as serotonin transporter ligands: synthesis, structure-activity relationship study, and in vivo evaluation of fluorine-18-labeled compounds as PET imaging agents.",J. Med. Chem.,PUBLICATION,
CHEMBL23034,KPKLDBBNSFWOFA-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,15974579,KI,=,0.013,NM,,"",cell_based,"","","","",HEK293,,,,,,,In vitro inhibition of [3H]citalopram binding to human serotonin transporter expressed in human HEK293 cells,"Synthesis, in vitro characterization, and radiolabeling of N,N-dimethyl-2-(2'-amino-4'-substituted-phenylthio)benzylamines: potential candidates as selective serotonin transporter radioligands.",J. Med. Chem.,PUBLICATION,
CHEMBL23034,KPKLDBBNSFWOFA-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,23265880,KI,=,0.01,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of [125I]IPT uptake at SERT (unknown origin) expressed in LLC-PK1 cell membranes,"A new single-photon emission computed tomography (SPECT) imaging agent for serotonin transporters: [(125)I]Flip-IDAM, (2-((2-((dimethylamino)methyl)-4-iodophenyl)thio)phenyl)methanol.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL565638,KPOGSLKDEJXGPM-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19740658,IC50,=,28.3,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of serotonin reuptake at human serotonin transporter expressed in HEK293 cells after 5 mins by scintillation counting,Design and optimisation of selective serotonin re-uptake inhibitors with high synthetic accessibility: part 2.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL498847,KPQZUUQMTUIKBP-UHFFFAOYSA-N,SECNIDAZOLE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL498847,KPQZUUQMTUIKBP-UHFFFAOYSA-N,SECNIDAZOLE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL557555,KPSRODZRAIWAKH-UHFFFAOYSA-N,CIPROFIBRATE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL557555,KPSRODZRAIWAKH-UHFFFAOYSA-N,CIPROFIBRATE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1241998,KPSUZBNHNICQLT-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,20590088,KI,=,7.94,NM,,"",cell_based,"","","","",,,,,,,,Displacement of [3H]citalopram from human recombinant SERT expressed in LLCPK cells after 2 hrs by liquid scintillation counting,"Design and synthesis of novel tricyclic benzoxazines as potent 5-HT(1A/B/D) receptor antagonists leading to the discovery of 6-{2-[4-(2-methyl-5-quinolinyl)-1-piperazinyl]ethyl}-4H-imidazo[5,1-c][1,4]benzoxazine-3-carboxamide (GSK588045).",J. Med. Chem.,PUBLICATION,
CHEMBL3613152,KPTPOXGMWXQMFV-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,26337019,RATIO,=,0.4,,,"",cell_based,"","","","",,,,,,,,Inhibition of human SERT expressed in HEK293 cells assessed as reduction of serotonin reuptake using [3H]-SERT at 1 uM after 15 mins by liquid scintillation counting relative to venlafaxine HCl,Design and synthesis of 4-benzylpiperidine carboxamides as dual serotonin and norepinephrine reuptake inhibitors.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL1099373,KPUDPAXPYHVNAD-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,20153188,INHIBITION,=,82,%,,"","","","","","",,,,,,,,Inhibition of serotonin uptake at human SERT expressed in human JAR at 6 uM,Structure-activity relationships of norepinephrine reuptake inhibitors with benzothiadiazine dioxide or dihydrosulfostyril cores.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL701,KPYSYYIEGFHWSV-UHFFFAOYSA-N,BACLOFEN,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL701,KPYSYYIEGFHWSV-UHFFFAOYSA-N,BACLOFEN,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL141343,KPZQRBACZSLMPH-UHFFFAOYSA-N,U-78517F,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL141343,KPZQRBACZSLMPH-UHFFFAOYSA-N,U-78517F,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL259694,KQAWRUCRTMUOJJ-KBXCAEBGSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18445525,IC50,=,58,NM,,"","","","","","",,,,,,,,Inhibition of human SERT,"Identification of 1S,2R-milnacipran analogs as potent norepinephrine and serotonin transporter inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
